cme_date,cme_width,cme_speed,cme_accel,cme_mpa,cme_sector,flare_start,flare_peak,flare_end,flare_multid,flare_class,flare_bgflux,flare_peakflux,flare_integratedflux,flare_x,flare_y,time_delta,who_first,cycle,flare_x_arcsec,flare_y_arcsec
2014-10-09 04:36:06,103.0,266.0,-3.0,146,2,2014-10-09 01:16:40,2014-10-09 01:44:04,2014-10-09 01:49:04,199814,M,7.0887e-07,1.5827e-05,0.0078133,97.75985944732878,46.46065657588163,0 days 03:19:26,flare,1,850.0987378645741,-133.32914243670837
2014-10-09 04:36:06,103.0,266.0,-3.0,146,2,2014-10-09 01:54:04,2014-10-09 01:59:16,2014-10-09 02:32:52,199815,M,7.7053e-06,1.9134e-05,0.013987,97.34189251055224,45.28711142861455,0 days 02:42:02,flare,1,842.0861311248511,-155.82650988132184
2014-10-09 04:36:06,103.0,266.0,-3.0,146,2,2014-10-09 06:53:16,2014-10-09 06:59:40,2014-10-09 07:34:40,199823,M,5.8928e-06,1.6797e-05,0.014161,100.21223770917736,46.09863008659104,-1 days +21:42:50,cme,1,897.1118885716205,-140.2693466318524
2014-10-09 07:36:05,90.0,186.0,4.0,153,2,2014-10-09 06:53:16,2014-10-09 06:59:40,2014-10-09 07:34:40,199823,M,5.8928e-06,1.6797e-05,0.014161,100.21223770917736,46.09863008659104,0 days 00:42:49,flare,1,897.1118885716205,-140.2693466318524
2014-10-09 07:36:05,90.0,186.0,4.0,153,2,2014-10-09 09:15:16,2014-10-09 09:27:52,2014-10-09 10:35:28,199826,M,0.0,1.0477e-05,0.01483,100.70474538028732,46.61807757118785,-1 days +22:20:49,cme,1,906.5534733901125,-130.3113139508181
2014-10-19 01:36:24,69.0,176.0,-15.2,83,1,2014-10-19 03:56:52,2014-10-19 05:03:52,2014-10-19 06:57:04,200051,X,4.0611e-06,0.0001571,0.74227,21.16123690435958,49.89747850249709,-1 days +21:39:32,cme,1,-618.3299468890841,-67.44378139641765
2014-10-19 06:12:05,43.0,170.0,-3.8,82,1,2014-10-19 03:56:52,2014-10-19 05:03:52,2014-10-19 06:57:04,200051,X,4.0611e-06,0.0001571,0.74227,21.16123690435958,49.89747850249709,0 days 02:15:13,flare,1,-618.3299468890841,-67.44378139641765
2014-10-19 08:24:06,15.0,231.0,-17.9,81,1,2014-10-19 03:56:52,2014-10-19 05:03:52,2014-10-19 06:57:04,200051,X,4.0611e-06,0.0001571,0.74227,21.16123690435958,49.89747850249709,0 days 04:27:14,flare,1,-618.3299468890841,-67.44378139641765
2014-10-19 06:12:05,43.0,170.0,-3.8,82,1,2014-10-19 06:57:04,2014-10-19 06:58:40,2014-10-19 07:33:40,200051,M,1.9225e-05,1.9338e-05,0.031092,22.381608800395554,52.12016032598213,-1 days +23:15:01,cme,1,-594.9348904414154,-24.834010641661735
2014-10-19 08:24:06,15.0,231.0,-17.9,81,1,2014-10-19 06:57:04,2014-10-19 06:58:40,2014-10-19 07:33:40,200051,M,1.9225e-05,1.9338e-05,0.031092,22.381608800395554,52.12016032598213,0 days 01:27:02,flare,1,-594.9348904414154,-24.834010641661735
2014-10-20 02:00:05,43.0,129.0,-7.4,84,1,2014-10-20 05:56:52,2014-10-20 06:03:28,2014-10-20 06:18:16,200083,M,5.35e-06,1.2065e-05,0.010077,29.019941384825938,49.84909139688178,-1 days +20:03:13,cme,1,-467.6751870382085,-68.37138311429271
2014-10-20 05:12:05,36.0,152.0,52.8,60,1,2014-10-20 05:56:52,2014-10-20 06:03:28,2014-10-20 06:18:16,200083,M,5.35e-06,1.2065e-05,0.010077,29.019941384825938,49.84909139688178,-1 days +23:15:13,cme,1,-467.6751870382085,-68.37138311429271
2014-10-20 05:12:05,36.0,152.0,52.8,60,1,2014-10-20 08:50:28,2014-10-20 09:11:40,2014-10-20 09:56:04,200088,M,1.9651e-06,5.4882e-05,0.058479,32.07311700318446,46.04120393092349,-1 days +20:21:37,cme,1,-409.1444914624085,-141.3702308440985
2014-10-21 16:24:05,32.0,158.0,-63.3,76,1,2014-10-21 13:34:16,2014-10-21 13:39:04,2014-10-21 13:45:04,200131,M,2.7439e-06,1.2105e-05,0.004193,35.97139007810804,46.99881418303892,0 days 02:49:49,flare,1,-334.41291256215516,-123.01242862341678
2014-10-21 16:24:05,32.0,158.0,-63.3,76,1,2014-10-21 14:45:52,2014-10-21 14:54:40,2014-10-21 16:02:16,200132,M,7.1934e-06,1.0767e-05,0.027745,44.41267464086547,45.80401140297292,0 days 01:38:13,flare,1,-172.58984085916404,-145.91731407208295
2014-10-22 00:48:05,63.0,484.0,3.8,5,1,2014-10-22 01:28:28,2014-10-22 01:59:28,2014-10-22 04:42:28,200146,X,6.5963e-06,0.00012511,0.41055,46.12018006894782,48.32515416149327,-1 days +23:19:37,cme,1,-139.85622416048045,-97.58591825757605
2014-10-22 16:12:05,80.0,434.0,-7.0,100,1,2014-10-22 13:42:28,2014-10-22 14:28:16,2014-10-22 15:50:16,200161,X,2.2178e-06,0.00023685,0.6252,54.02731105074895,45.87533722345363,0 days 02:29:37,flare,1,11.726892641231416,-144.5499672807133
2014-10-22 16:12:05,80.0,434.0,-7.0,100,1,2014-10-22 15:50:16,2014-10-22 15:57:28,2014-10-22 16:49:04,200161,M,1.0413e-05,1.959e-05,0.032802,14.987501476535735,53.03224191561528,0 days 00:21:49,flare,1,-736.6831220941721,-7.34901254914746
2014-10-22 16:12:05,80.0,434.0,-7.0,100,1,2014-10-22 17:45:04,2014-10-22 18:15:40,2014-10-22 19:47:28,200163,M,6.2283e-06,1.3637e-05,0.056461,54.50906730224138,47.57920098018299,-1 days +22:27:01,cme,1,20.962368101041875,-111.88616299506862
2014-10-23 10:00:05,13.0,241.0,6.3,22,1,2014-10-23 09:38:40,2014-10-23 09:50:40,2014-10-23 10:23:04,200187,M,2.4808e-06,1.55e-05,0.014491,63.07519851883647,43.92209797333009,0 days 00:21:25,flare,1,185.17880409185545,-181.9944075049376
2014-10-24 23:36:05,11.0,442.0,20.1,177,2,2014-10-24 20:44:52,2014-10-24 21:21:28,2014-10-24 21:23:40,200236,X,3.0295e-06,0.00031126,0.16809,77.95940093945049,47.04624863264912,0 days 02:51:13,flare,1,470.51539447047185,-122.10308973270708
2014-10-24 23:36:05,11.0,442.0,20.1,177,2,2014-10-24 21:23:40,2014-10-24 21:40:40,2014-10-24 23:59:52,200236,X,0.00030981,0.00045445,1.5273,82.03532892599713,42.18276836902222,0 days 02:12:25,flare,1,548.6526947734612,-215.3381074099085
2014-11-02 17:48:05,117.0,275.0,65.9,277,3,2014-11-02 20:28:52,2014-11-02 21:05:52,2014-11-02 22:49:40,200493,M,1.1479e-06,1.3485e-05,0.038497,15.368873508455009,77.76410361078025,-1 days +21:19:13,cme,1,-729.3720554895618,466.7714603114175
2014-11-03 02:48:05,12.0,483.0,141.1,193,3,2014-11-02 20:28:52,2014-11-02 21:05:52,2014-11-02 22:49:40,200493,M,1.1479e-06,1.3485e-05,0.038497,15.368873508455009,77.76410361078025,0 days 06:19:13,flare,1,-729.3720554895618,466.7714603114175
2014-11-03 11:36:06,121.0,225.0,6.5,276,3,2014-11-03 11:13:04,2014-11-03 11:53:28,2014-11-03 14:19:28,200510,M,7.9647e-07,3.1738e-05,0.086273,15.733246656760771,79.0367013372957,0 days 00:23:02,flare,1,-722.3868648273403,491.1677084909363
2014-11-03 13:48:05,106.0,207.0,7.6,269,3,2014-11-03 11:13:04,2014-11-03 11:53:28,2014-11-03 14:19:28,200510,M,7.9647e-07,3.1738e-05,0.086273,15.733246656760771,79.0367013372957,0 days 02:35:01,flare,1,-722.3868648273403,491.1677084909363
2014-11-03 15:12:09,148.0,226.0,18.6,277,3,2014-11-03 11:13:04,2014-11-03 11:53:28,2014-11-03 14:19:28,200510,M,7.9647e-07,3.1738e-05,0.086273,15.733246656760771,79.0367013372957,0 days 03:59:05,flare,1,-722.3868648273403,491.1677084909363
2014-11-03 18:58:05,133.0,459.0,3.7,272,3,2014-11-03 22:08:52,2014-11-03 22:40:40,2014-11-03 23:59:52,200521,M,1.0722e-06,9.2244e-05,0.14309,14.988531794355907,76.91376078784349,-1 days +20:49:13,cme,1,-736.6633704564621,450.4700210476201
2014-11-04 01:25:49,109.0,188.0,-14.3,286,3,2014-11-03 22:08:52,2014-11-03 22:40:40,2014-11-03 23:59:52,200521,M,1.0722e-06,9.2244e-05,0.14309,14.988531794355907,76.91376078784349,0 days 03:16:57,flare,1,-736.6633704564621,450.4700210476201
2014-11-04 06:12:05,143.0,190.0,0.1,254,3,2014-11-04 07:56:40,2014-11-04 08:38:52,2014-11-04 08:50:40,200531,M,1.5702e-06,3.7541e-05,0.048481,15.346297354295832,75.86532723925602,-1 days +22:15:25,cme,1,-729.8048501176918,430.3710969979054
2014-11-04 06:12:05,143.0,190.0,0.1,254,3,2014-11-04 08:50:40,2014-11-04 09:05:16,2014-11-04 09:56:40,200531,M,2.7491e-05,3.2937e-05,0.069506,14.951452834322913,76.07060288482607,-1 days +21:21:25,cme,1,-737.3741901384053,434.30631980256226
2014-11-05 08:12:05,172.0,247.0,0.9,236,3,2014-11-05 09:19:40,2014-11-05 09:47:28,2014-11-05 11:34:04,200558,X,9.021e-07,0.00011053,0.11497,18.87470453358357,75.50471860973644,-1 days +22:52:25,cme,1,-662.1637602188443,423.4580737870872
2014-11-05 14:24:07,101.0,225.0,-12.7,258,3,2014-11-05 09:19:40,2014-11-05 09:47:28,2014-11-05 11:34:04,200558,X,9.021e-07,0.00011053,0.11497,18.87470453358357,75.50471860973644,0 days 05:04:27,flare,1,-662.1637602188443,423.4580737870872
2014-11-06 06:12:05,130.0,320.0,-11.7,194,3,2014-11-06 01:21:04,2014-11-06 01:39:40,2014-11-06 02:47:40,200576,M,1.7505e-06,4.4743e-05,0.07888,23.09989760303007,74.05835526243352,0 days 04:51:01,flare,1,-581.1649837941491,395.7306635903242
2014-11-06 06:12:05,130.0,320.0,-11.7,194,3,2014-11-06 03:11:40,2014-11-06 03:46:52,2014-11-06 06:36:16,200576,M,8.0533e-06,7.7544e-05,0.2294,22.12637673757605,75.11322556290803,0 days 03:00:25,flare,1,-599.8277993459164,415.9529829543901
2014-11-13 03:12:09,42.0,228.0,13.5,12,1,2014-11-13 05:57:40,2014-11-13 06:07:40,2014-11-13 06:36:04,200788,M,3.0953e-06,1.1601e-05,0.011594,14.542796483282808,54.58764707663631,-1 days +21:14:29,cme,1,-745.2083089273877,22.46877632265523
2014-11-15 10:48:05,24.0,313.0,-11.8,68,1,2014-11-15 11:38:40,2014-11-15 12:03:16,2014-11-15 13:48:28,200866,M,1.1615e-06,4.5967e-05,0.058414,20.35589988256559,52.28567484289927,-1 days +23:09:25,cme,1,-633.7686055024683,-21.661025850088777
2014-11-15 12:24:05,48.0,145.0,-45.4,92,1,2014-11-15 11:38:40,2014-11-15 12:03:16,2014-11-15 13:48:28,200866,M,1.1615e-06,4.5967e-05,0.058414,20.35589988256559,52.28567484289927,0 days 00:45:25,flare,1,-633.7686055024683,-21.661025850088777
2014-11-15 19:00:05,9.0,308.0,3.4,52,1,2014-11-15 20:34:16,2014-11-15 20:46:16,2014-11-15 21:29:04,200874,M,1.1407e-06,4.827e-05,0.030418,20.75395980920092,50.01215757512006,-1 days +22:25:49,cme,1,-626.1376247469807,-65.24533403287603
2014-11-16 15:12:10,17.0,296.0,33.0,13,1,2014-11-16 17:30:52,2014-11-16 17:48:52,2014-11-16 19:29:28,200906,M,1.8343e-06,8.022e-05,0.097292,28.79952399658017,51.116787207985766,-1 days +21:41:18,cme,1,-471.9006835911915,-44.06910677083897
2014-11-16 15:12:10,34.0,158.0,3.9,68,1,2014-11-16 17:30:52,2014-11-16 17:48:52,2014-11-16 19:29:28,200906,M,1.8343e-06,8.022e-05,0.097292,28.79952399658017,51.116787207985766,-1 days +21:41:18,cme,1,-471.9006835911915,-44.06910677083897
2014-11-20 02:00:05,45.0,166.0,-4.4,39,1,2014-11-20 05:30:16,2014-11-20 06:41:52,2014-11-20 08:51:40,201000,M,1.5731e-06,1.0812e-05,0.04157,14.335559227132958,51.51776699251917,-1 days +20:29:49,cme,1,-749.1811366542751,-36.38215107806661
2014-11-20 08:30:05,8.0,251.0,21.4,41,1,2014-11-20 05:30:16,2014-11-20 06:41:52,2014-11-20 08:51:40,201000,M,1.5731e-06,1.0812e-05,0.04157,14.335559227132958,51.51776699251917,0 days 02:59:49,flare,1,-749.1811366542751,-36.38215107806661
2014-11-22 00:12:36,9.0,869.0,168.2,154,2,2014-11-22 00:52:16,2014-11-22 01:01:16,2014-11-22 01:20:04,201044,M,2.2913e-06,1.1164e-05,0.0089721,85.66678561547992,51.2902043647532,-1 days +23:20:20,cme,1,618.2692883001362,-40.74462495939542
2014-11-27 00:36:05,18.0,369.0,10.3,46,1,2014-11-27 00:32:04,2014-11-27 00:47:28,2014-11-27 01:01:04,201166,M,1.965e-06,1.0817e-05,0.0086315,18.15582059036504,46.18941091280828,0 days 00:04:01,flare,1,-675.9450759682072,-138.52903897595093
2014-11-27 02:48:05,60.0,478.0,4.7,90,1,2014-11-27 00:32:04,2014-11-27 00:47:28,2014-11-27 01:01:04,201166,M,1.965e-06,1.0817e-05,0.0086315,18.15582059036504,46.18941091280828,0 days 02:16:01,flare,1,-675.9450759682072,-138.52903897595093
2014-11-28 01:25:51,51.0,197.0,1.4,87,1,2014-11-28 00:11:40,2014-11-28 00:40:40,2014-11-28 01:21:28,201196,M,1.6681e-06,1.0588e-05,0.017208,31.30892120725521,42.30810006934053,0 days 01:14:11,flare,1,-423.79445500295606,-212.935444571512
2014-11-28 02:00:05,33.0,137.0,9.8,4,1,2014-11-28 00:11:40,2014-11-28 00:40:40,2014-11-28 01:21:28,201196,M,1.6681e-06,1.0588e-05,0.017208,31.30892120725521,42.30810006934053,0 days 01:48:25,flare,1,-423.79445500295606,-212.935444571512
2014-12-13 03:48:05,66.0,141.0,-9.2,51,1,2014-12-13 05:03:52,2014-12-13 05:20:28,2014-12-13 05:43:04,201630,M,1.1645e-06,2.0691e-05,0.016348,14.129766912862957,54.73388190799841,-1 days +22:44:13,cme,1,-753.1262642211107,25.272161213313893
2014-12-13 05:48:05,77.0,325.0,-7.3,45,1,2014-12-13 05:03:52,2014-12-13 05:20:28,2014-12-13 05:43:04,201630,M,1.1645e-06,2.0691e-05,0.016348,14.129766912862957,54.73388190799841,0 days 00:44:13,flare,1,-753.1262642211107,25.272161213313893
2014-12-13 09:12:09,41.0,257.0,-18.2,51,1,2014-12-13 05:03:52,2014-12-13 05:20:28,2014-12-13 05:43:04,201630,M,1.1645e-06,2.0691e-05,0.016348,14.129766912862957,54.73388190799841,0 days 04:08:17,flare,1,-753.1262642211107,25.272161213313893
2014-12-14 02:36:05,66.0,402.0,2.7,71,1,2014-12-14 04:15:28,2014-12-14 04:33:04,2014-12-14 05:43:40,201646,M,1.6103e-06,1.2167e-05,0.021133,16.27814885059051,54.10957184611015,-1 days +22:20:37,cme,1,-711.9408543738764,13.303867624969143
2014-12-14 05:00:05,18.0,743.0,-13.4,78,1,2014-12-14 04:15:28,2014-12-14 04:33:04,2014-12-14 05:43:40,201646,M,1.6103e-06,1.2167e-05,0.021133,16.27814885059051,54.10957184611015,0 days 00:44:37,flare,1,-711.9408543738764,13.303867624969143
2014-12-14 05:00:05,18.0,743.0,-13.4,78,1,2014-12-14 08:24:16,2014-12-14 08:32:40,2014-12-14 09:11:16,201649,M,1.5792e-06,1.1187e-05,0.0089333,28.29057662713859,46.09653127114881,-1 days +20:35:49,cme,1,-481.65742452865027,-140.30958183056805
2014-12-14 21:24:05,45.0,139.0,2.6,42,1,2014-12-14 19:22:52,2014-12-14 19:33:28,2014-12-14 19:47:04,201666,M,2.1611e-06,2.0861e-05,0.013857,30.9550558745715,46.04942604292862,0 days 02:01:13,flare,1,-430.57820630032654,-141.2126094050077
2014-12-17 00:24:05,48.0,197.0,2.9,30,1,2014-12-17 00:28:52,2014-12-17 01:10:28,2014-12-17 01:34:52,201747,M,1.6236e-06,2.0979e-05,0.03223,56.62012997778441,47.24117178951557,-1 days +23:55:13,cme,1,61.43235157027766,-118.36632860877341
2014-12-17 00:24:05,48.0,197.0,2.9,30,1,2014-12-17 01:34:52,2014-12-17 01:50:40,2014-12-17 02:17:52,201747,M,6.831e-06,1.5867e-05,0.025881,34.687904389628514,54.02817466764788,-1 days +22:49:13,cme,1,-359.01788767612504,11.743448550266521
2014-12-17 00:24:05,48.0,197.0,2.9,30,1,2014-12-17 04:10:28,2014-12-17 04:51:28,2014-12-17 07:55:40,201750,X,2.506e-06,0.00012487,0.40832,56.77360302029609,48.04455307780788,-1 days +20:13:37,cme,1,64.37449609558098,-102.96516225149321
2014-12-18 11:36:05,73.0,474.0,14.6,100,2,2014-12-18 12:28:52,2014-12-18 12:52:16,2014-12-18 13:53:52,201786,M,2.8388e-06,1.0161e-05,0.023466,73.18948311036317,48.29040961952485,-1 days +23:07:13,cme,1,379.0740090823658,-98.25198613675286
2015-01-05 15:24:05,70.0,140.0,-24.9,101,2,2015-01-05 17:29:28,2015-01-05 17:48:04,2015-01-05 18:57:52,202312,M,1.566e-06,1.0582e-05,0.02282,73.83881724769914,59.66120260157868,-1 days +21:54:37,cme,1,391.52202500744374,119.73102751178726
2015-01-09 11:12:05,18.0,441.0,137.6,353,4,2015-01-09 08:00:16,2015-01-09 08:17:28,2015-01-09 10:01:40,202411,M,1.2861e-06,1.3568e-05,0.027066,79.81774734228948,73.83845595251164,0 days 03:11:49,flare,1,506.1406978185414,391.5150988226196
2015-01-09 11:48:05,23.0,948.0,543.7,301,4,2015-01-09 08:00:16,2015-01-09 08:17:28,2015-01-09 10:01:40,202411,M,1.2861e-06,1.3568e-05,0.027066,79.81774734228948,73.83845595251164,0 days 03:47:49,flare,1,506.1406978185414,391.5150988226196
2015-01-13 00:36:05,14.0,354.0,64.5,291,4,2015-01-13 04:08:28,2015-01-13 04:24:40,2015-01-13 04:44:40,202525,M,1.2533e-06,7.6737e-05,0.078237,112.31506073859134,70.76241293855695,-1 days +20:27:37,cme,1,1129.1282344650353,332.5460253945264
2015-01-13 05:24:05,11.0,525.0,17.8,295,4,2015-01-13 04:08:28,2015-01-13 04:24:40,2015-01-13 04:44:40,202525,M,1.2533e-06,7.6737e-05,0.078237,112.31506073859134,70.76241293855695,0 days 01:15:37,flare,1,1129.1282344650353,332.5460253945264
2015-01-13 05:24:05,11.0,525.0,17.8,295,4,2015-01-13 04:44:40,2015-01-13 04:58:40,2015-01-13 08:03:40,202525,M,3.6948e-05,7.0384e-05,0.18337,113.97160721202108,71.59506814954167,0 days 00:39:25,flare,1,1160.8849459887601,348.5083854961547
2015-01-13 09:48:05,17.0,907.0,-7.4,282,4,2015-01-13 04:44:40,2015-01-13 04:58:40,2015-01-13 08:03:40,202525,M,3.6948e-05,7.0384e-05,0.18337,113.97160721202108,71.59506814954167,0 days 05:03:25,flare,1,1160.8849459887601,348.5083854961547
2015-01-14 09:12:10,15.0,549.0,0.6,280,4,2015-01-14 04:37:52,2015-01-14 04:57:04,2015-01-14 05:28:04,202560,M,1.7056e-06,1.085e-05,0.01512,114.95298942561352,70.83537209869428,0 days 04:34:18,flare,1,1179.6984669804433,333.94468401271615
2015-01-14 09:12:10,15.0,549.0,0.6,280,4,2015-01-14 12:46:40,2015-01-14 12:58:40,2015-01-14 13:54:04,202571,M,3.3814e-06,3.1137e-05,0.040607,115.05341662957548,70.85423157627011,-1 days +20:25:30,cme,1,1181.623699864946,334.30622834513906
2015-01-14 09:36:06,12.0,274.0,14.9,304,4,2015-01-14 12:46:40,2015-01-14 12:58:40,2015-01-14 13:54:04,202571,M,3.3814e-06,3.1137e-05,0.040607,115.05341662957548,70.85423157627011,-1 days +20:49:26,cme,1,1181.623699864946,334.30622834513906
2015-01-14 15:24:05,12.0,308.0,48.5,295,4,2015-01-14 12:46:40,2015-01-14 12:58:40,2015-01-14 13:54:04,202571,M,3.3814e-06,3.1137e-05,0.040607,115.05341662957548,70.85423157627011,0 days 02:37:25,flare,1,1181.623699864946,334.30622834513906
2015-01-30 06:24:05,14.0,259.0,-23.3,93,2,2015-01-30 00:26:04,2015-01-30 00:45:04,2015-01-30 02:58:52,202936,M,2.3134e-06,2.8911e-05,0.081963,79.1393483949199,58.12053098474695,0 days 05:58:01,flare,1,493.13549692912125,90.19568704698463
2015-01-30 06:24:05,14.0,259.0,-23.3,93,2,2015-01-30 05:26:40,2015-01-30 05:37:16,2015-01-30 05:52:28,202939,M,1.6871e-06,2.2556e-05,0.021283,81.11438362077553,57.14932162756257,0 days 00:57:25,flare,1,530.9977754239912,71.57718410731763
2015-01-30 06:24:05,14.0,259.0,-23.3,93,2,2015-01-30 05:52:28,2015-01-30 06:04:28,2015-01-30 07:32:16,202939,M,1.6644e-05,2.3124e-05,0.074744,83.58951196430985,56.894351764228745,0 days 00:31:37,flare,1,578.4470550249885,66.68930168022735
2015-02-04 05:12:05,71.0,276.0,-0.6,314,4,2015-02-04 01:57:40,2015-02-04 02:16:16,2015-02-04 02:44:40,203056,M,1.1692e-06,1.7159e-05,0.015328,75.31714200099378,75.37231972507861,0 days 03:14:25,flare,1,419.8621491643953,420.91992997187845
2015-03-02 06:12:05,117.0,397.0,29.2,295,4,2015-03-02 06:30:40,2015-03-02 06:39:28,2015-03-02 07:01:16,203611,M,1.079e-06,1.4041e-05,0.010442,108.91741266286756,78.55501168471336,-1 days +23:41:25,cme,1,1063.9938530694417,481.93350976100305
2015-03-02 07:00:05,123.0,383.0,-8.2,318,4,2015-03-02 06:30:40,2015-03-02 06:39:28,2015-03-02 07:01:16,203611,M,1.079e-06,1.4041e-05,0.010442,108.91741266286756,78.55501168471336,0 days 00:29:25,flare,1,1063.9938530694417,481.93350976100305
2015-03-02 06:12:05,117.0,397.0,29.2,295,4,2015-03-02 09:34:04,2015-03-02 09:48:52,2015-03-02 10:22:52,203615,M,0.0,1.6343e-05,0.022452,111.24671152797252,83.18132355352404,-1 days +20:38:01,cme,1,1108.6475185706136,570.621906852831
2015-03-02 07:00:05,123.0,383.0,-8.2,318,4,2015-03-02 09:34:04,2015-03-02 09:48:52,2015-03-02 10:22:52,203615,M,0.0,1.6343e-05,0.022452,111.24671152797252,83.18132355352404,-1 days +21:26:01,cme,1,1108.6475185706136,570.621906852831
2015-03-02 12:48:05,25.0,154.0,-0.2,296,4,2015-03-02 09:34:04,2015-03-02 09:48:52,2015-03-02 10:22:52,203615,M,0.0,1.6343e-05,0.022452,111.24671152797252,83.18132355352404,0 days 03:14:01,flare,1,1108.6475185706136,570.621906852831
2015-03-02 12:48:05,25.0,154.0,-0.2,296,4,2015-03-02 14:58:16,2015-03-02 15:28:52,2015-03-02 16:45:04,203622,M,2.1387e-06,5.2713e-05,0.069671,111.8442759430871,82.8694605313618,-1 days +21:49:49,cme,1,1120.1030865561875,564.6433579931554
2015-03-02 15:45:54,204.0,452.0,-11.8,318,4,2015-03-02 14:58:16,2015-03-02 15:28:52,2015-03-02 16:45:04,203622,M,2.1387e-06,5.2713e-05,0.069671,111.8442759430871,82.8694605313618,0 days 00:47:38,flare,1,1120.1030865561875,564.6433579931554
2015-03-02 19:37:54,20.0,227.0,9.8,285,4,2015-03-02 14:58:16,2015-03-02 15:28:52,2015-03-02 16:45:04,203622,M,2.1387e-06,5.2713e-05,0.069671,111.8442759430871,82.8694605313618,0 days 04:39:38,flare,1,1120.1030865561875,564.6433579931554
2015-03-02 15:45:54,204.0,452.0,-11.8,318,4,2015-03-02 19:19:28,2015-03-02 19:31:16,2015-03-02 19:50:40,203627,M,1.4204e-06,5.5788e-05,0.037492,112.03005656578569,81.13862878569982,-1 days +20:26:26,cme,1,1123.6645813505484,531.4625657095012
2015-03-02 19:37:54,20.0,227.0,9.8,285,4,2015-03-02 19:19:28,2015-03-02 19:31:16,2015-03-02 19:50:40,203627,M,1.4204e-06,5.5788e-05,0.037492,112.03005656578569,81.13862878569982,0 days 00:18:26,flare,1,1123.6645813505484,531.4625657095012
2015-03-02 22:36:05,28.0,206.0,1.6,305,4,2015-03-02 19:19:28,2015-03-02 19:31:16,2015-03-02 19:50:40,203627,M,1.4204e-06,5.5788e-05,0.037492,112.03005656578569,81.13862878569982,0 days 03:16:37,flare,1,1123.6645813505484,531.4625657095012
2015-03-02 22:36:05,28.0,206.0,1.6,305,4,2015-03-03 00:56:28,2015-03-03 01:35:40,2015-03-03 02:16:28,203635,X,1.3014e-06,0.00011193,0.10115,111.9772756025049,81.98601007864718,-1 days +21:39:37,cme,1,1122.6527474830796,547.7072311640206
2015-03-03 01:48:05,231.0,764.0,-28.8,321,4,2015-03-03 00:56:28,2015-03-03 01:35:40,2015-03-03 02:16:28,203635,X,1.3014e-06,0.00011193,0.10115,111.9772756025049,81.98601007864718,0 days 00:51:37,flare,1,1122.6527474830796,547.7072311640206
2015-03-02 22:36:05,28.0,206.0,1.6,305,4,2015-03-03 02:16:28,2015-03-03 02:27:04,2015-03-03 03:01:28,203635,M,7.3353e-06,1.0015e-05,0.016079,115.05341612966488,81.186324721057,-1 days +20:19:37,cme,1,1181.623690281444,532.3769173949424
2015-03-03 01:48:05,231.0,764.0,-28.8,321,4,2015-03-03 02:16:28,2015-03-03 02:27:04,2015-03-03 03:01:28,203635,M,7.3353e-06,1.0015e-05,0.016079,115.05341612966488,81.186324721057,-1 days +23:31:37,cme,1,1181.623690281444,532.3769173949424
2015-03-06 07:12:05,275.0,880.0,48.6,92,1,2015-03-06 03:53:28,2015-03-06 04:50:40,2015-03-06 04:54:16,203701,M,1.8554e-06,4.3907e-05,0.062528,15.917213101147098,45.41351948073508,0 days 03:18:37,flare,1,-718.8601486149504,-153.40321291389273
2015-03-06 07:12:05,275.0,880.0,48.6,92,1,2015-03-06 04:54:16,2015-03-06 04:58:04,2015-03-06 05:48:28,203701,M,4.3625e-05,4.4062e-05,0.094464,14.277491137692484,46.34169540838552,0 days 02:17:49,flare,1,-750.2943270142636,-135.60967940883313
2015-03-06 07:12:05,275.0,880.0,48.6,92,1,2015-03-06 05:48:28,2015-03-06 05:50:28,2015-03-06 06:40:28,203702,M,1.8916e-05,1.8943e-05,0.040697,15.891817208265303,48.9692421130247,0 days 01:23:37,flare,1,-719.3469988525201,-85.2384739807236
2015-03-06 07:12:05,275.0,880.0,48.6,92,1,2015-03-06 06:53:40,2015-03-06 08:17:04,2015-03-06 08:48:40,203704,M,8.1555e-06,2.1947e-05,0.11368,14.771503978885912,45.99887304282074,0 days 00:18:25,flare,1,-740.8238874350382,-142.18173225597184
2015-03-06 11:12:05,77.0,660.0,9.9,84,1,2015-03-06 06:53:40,2015-03-06 08:17:04,2015-03-06 08:48:40,203704,M,8.1555e-06,2.1947e-05,0.11368,14.771503978885912,45.99887304282074,0 days 04:18:25,flare,1,-740.8238874350382,-142.18173225597184
2015-03-09 10:24:05,127.0,552.0,-7.7,73,1,2015-03-09 14:20:28,2015-03-09 14:33:40,2015-03-09 15:35:04,203776,M,7.8909e-07,5.8275e-05,0.033221,27.762521504398787,54.16530064198498,-1 days +20:03:37,cme,1,-491.78046935138525,14.372212716729337
2015-03-09 15:12:08,41.0,448.0,-12.5,82,1,2015-03-09 14:20:28,2015-03-09 14:33:40,2015-03-09 15:35:04,203776,M,7.8909e-07,5.8275e-05,0.033221,27.762521504398787,54.16530064198498,0 days 00:51:40,flare,1,-491.78046935138525,14.372212716729337
2015-03-09 18:00:05,155.0,583.0,-16.1,85,1,2015-03-09 14:20:28,2015-03-09 14:33:40,2015-03-09 15:35:04,203776,M,7.8909e-07,5.8275e-05,0.033221,27.762521504398787,54.16530064198498,0 days 03:39:37,flare,1,-491.78046935138525,14.372212716729337
